Feature: telephone	 	Log Val: 4.382026634673881		 Sense: PHONE 
Feature: testimony		Log Val: 1.0		 Sense: PRODUCT 
Feature: racings		Log Val: 1.0		 Sense: PRODUCT 
Feature: conservativism		Log Val: 1.0		 Sense: PRODUCT 
Feature: innovations		Log Val: 1.0		 Sense: PRODUCT 
Feature: drawing		Log Val: 1.0		 Sense: PRODUCT 
Feature: cheers		Log Val: 1.0		 Sense: PRODUCT 
Feature: touch		Log Val: 1.0		 Sense: PRODUCT 
Feature: skins		Log Val: 1.0		 Sense: PRODUCT 
Feature: hoofs		Log Val: 1.0		 Sense: PRODUCT 
Feature: jockey		Log Val: 1.0		 Sense: PRODUCT 
Feature: silks		Log Val: 1.0		 Sense: PRODUCT 
Feature: aeroform		Log Val: 1.0		 Sense: PRODUCT 
Feature: rhonda		Log Val: 1.0		 Sense: PRODUCT 
Feature: allen		Log Val: 1.0		 Sense: PRODUCT 
Feature: sculptor		Log Val: 1.0		 Sense: PRODUCT 
Feature: owns		Log Val: 1.0		 Sense: PRODUCT 
Feature: tompkins		Log Val: 1.0		 Sense: PRODUCT 
Feature: esprit		Log Val: 1.0		 Sense: PRODUCT 
Feature: fast		Log Val: 1.0		 Sense: PRODUCT 
Feature: reorient		Log Val: 1.0		 Sense: PRODUCT 
Feature: volkswagen		Log Val: 1.0		 Sense: PRODUCT 
Feature: troy		Log Val: 1.0		 Sense: PRODUCT 
Feature: mich		Log Val: 1.0		 Sense: PRODUCT 
Feature: suggested		Log Val: 1.0		 Sense: PRODUCT 
Feature: entrylevel		Log Val: 1.0		 Sense: PRODUCT 
Feature: dinner		Log Val: 1.0		 Sense: PRODUCT 
Feature: supreme		Log Val: 1.0		 Sense: PRODUCT 
Feature: lean		Log Val: 1.0		 Sense: PRODUCT 
Feature: cuisine		Log Val: 1.0		 Sense: PRODUCT 
Feature: lowcalorie		Log Val: 1.0		 Sense: PRODUCT 
Feature: fanfare		Log Val: 1.0		 Sense: PRODUCT 
Feature: silverlakes		Log Val: 1.0		 Sense: PRODUCT 
Feature: unglamorous		Log Val: 1.0		 Sense: PRODUCT 
Feature: sturdy		Log Val: 1.0		 Sense: PRODUCT 
Feature: 3x		Log Val: 1.0		 Sense: PRODUCT 
Feature: 275000		Log Val: 1.0		 Sense: PRODUCT 
Feature: bestselling		Log Val: 1.0		 Sense: PRODUCT 
Feature: families		Log Val: 1.0		 Sense: PRODUCT 
Feature: besides		Log Val: 1.0		 Sense: PRODUCT 
Feature: gourmet		Log Val: 1.0		 Sense: PRODUCT 
Feature: lasagna		Log Val: 1.0		 Sense: PRODUCT 
Feature: meat		Log Val: 1.0		 Sense: PRODUCT 
Feature: dishes		Log Val: 1.0		 Sense: PRODUCT 
Feature: mcmillin		Log Val: 1.0		 Sense: PRODUCT 
Feature: 19		Log Val: 1.0		 Sense: PRODUCT 
Feature: times		Log Val: 1.0		 Sense: PRODUCT 
Feature: multiple		Log Val: 1.0		 Sense: PRODUCT 
Feature: highmultiple		Log Val: 1.0		 Sense: PRODUCT 
Feature: bet		Log Val: 1.0		 Sense: PRODUCT 
Feature: future		Log Val: 1.0		 Sense: PRODUCT 
Feature: carries		Log Val: 1.0		 Sense: PRODUCT 
Feature: profusion		Log Val: 1.0		 Sense: PRODUCT 
Feature: broadway		Log Val: 1.0		 Sense: PRODUCT 
Feature: jeepeagle		Log Val: 1.0		 Sense: PRODUCT 
Feature: denver		Log Val: 1.0		 Sense: PRODUCT 
Feature: colo		Log Val: 1.0		 Sense: PRODUCT 
Feature: 3000		Log Val: 1.0		 Sense: PRODUCT 
Feature: jeeps		Log Val: 1.0		 Sense: PRODUCT 
Feature: anymore		Log Val: 1.0		 Sense: PRODUCT 
Feature: laments		Log Val: 1.0		 Sense: PRODUCT 
Feature: steve		Log Val: 1.0		 Sense: PRODUCT 
Feature: segal		Log Val: 1.0		 Sense: PRODUCT 
Feature: dealerships		Log Val: 1.0		 Sense: PRODUCT 
Feature: chanel		Log Val: 1.0		 Sense: PRODUCT 
Feature: journal		Log Val: 1.0		 Sense: PRODUCT 
Feature: beautyproducts		Log Val: 1.0		 Sense: PRODUCT 
Feature: estee		Log Val: 1.0		 Sense: PRODUCT 
Feature: lauder		Log Val: 1.0		 Sense: PRODUCT 
Feature: cosmair		Log Val: 1.0		 Sense: PRODUCT 
Feature: lancome		Log Val: 1.0		 Sense: PRODUCT 
Feature: archrival		Log Val: 1.0		 Sense: PRODUCT 
Feature: chanels		Log Val: 1.0		 Sense: PRODUCT 
Feature: media		Log Val: 1.0		 Sense: PRODUCT 
Feature: bank	 	Log Val: 0.9808292530117263		 Sense: PHONE 
Feature: or	 	Log Val: 0.9490805546971458		 Sense: PHONE 
Feature: had		Log Val: 0.9354614788624288		 Sense: PRODUCT 
Feature: didnt	 	Log Val: 0.9162907318741551		 Sense: PHONE 
Feature: now	 	Log Val: 0.9162907318741551		 Sense: PHONE 
Feature: held	 	Log Val: 0.9162907318741551		 Sense: PHONE 
Feature: picked	 	Log Val: 0.9162907318741551		 Sense: PHONE 
Feature: direct	 	Log Val: 0.9162907318741551		 Sense: PHONE 
Feature: while		Log Val: 0.8946394843421737		 Sense: PRODUCT 
Feature: have		Log Val: 0.886671314692997		 Sense: PRODUCT 
Feature: by		Log Val: 0.8793720122113853		 Sense: PRODUCT 
Feature: revenue		Log Val: 0.8664686073754775		 Sense: PRODUCT 
Feature: quarter		Log Val: 0.8664686073754775		 Sense: PRODUCT 
Feature: can		Log Val: 0.8458493201727418		 Sense: PRODUCT 
Feature: so		Log Val: 0.8176784432060454		 Sense: PRODUCT 
Feature: like		Log Val: 0.8176784432060454		 Sense: PRODUCT 
Feature: keep	 	Log Val: 0.8109302162163288		 Sense: PHONE 
Feature: her	 	Log Val: 0.8109302162163288		 Sense: PHONE 
Feature: major		Log Val: 0.7768564486857901		 Sense: PRODUCT 
Feature: put		Log Val: 0.7768564486857901		 Sense: PRODUCT 
Feature: 1		Log Val: 0.7768564486857901		 Sense: PRODUCT 
Feature: off		Log Val: 0.7768564486857901		 Sense: PRODUCT 
Feature: three		Log Val: 0.7768564486857901		 Sense: PRODUCT 
Feature: who		Log Val: 0.7486855717190939		 Sense: PRODUCT 
Feature: total		Log Val: 0.7486855717190939		 Sense: PRODUCT 
Feature: offer		Log Val: 0.7123179275482192		 Sense: PRODUCT 
Feature: use		Log Val: 0.7123179275482192		 Sense: PRODUCT 
Feature: if		Log Val: 0.7123179275482192		 Sense: PRODUCT 
Feature: announced		Log Val: 0.7123179275482192		 Sense: PRODUCT 
Feature: low		Log Val: 0.7123179275482192		 Sense: PRODUCT 
Feature: nynex	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: contrast	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: booming	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: working	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: since	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: director	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: thousands	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: etc	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: goes	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: uses	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: frank	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: order	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: something	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: dirty	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: terminals	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: securities	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: getting	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: advice	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: former	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: barry	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: ones	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: hundred	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: 17	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sprint	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: owned	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: united	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: city	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: leased	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: circle	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: reader	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: card	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: user	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: process	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tape	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: remote	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: either	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: household	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: douglas	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: users	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: claimed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: back	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: house	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: philadelphiabased	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: dutch	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: modernize	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: slightly	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: area	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: pick	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: surged	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: l	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: largest	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: increase	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: swore	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: started	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: rolm	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: telecom	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: together	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: according	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: monitors	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: conversations	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: further	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: lambert	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: neither	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: established	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: requests	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: wordperfect	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: utah	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: failed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: werent	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: their	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: trading	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: issues	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: forgot	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: secure	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: rang	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: those	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: quake	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: branches	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: opened	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: hours	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: following	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: someone	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: states	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: oklahoma	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: arkansas	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: felt	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: farm	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: gained	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: 8100	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: secretary	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: white	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: reagan	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: internal	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: staff	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: managers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: station	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: washington	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: man	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: reserve	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: fixed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: homes	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: rather	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: installation	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: residents	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: poorest	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: richard	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tells	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: climbed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: telegram	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: talking	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tips	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: never	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: pretty	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: dial	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: oneonone	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: chatter	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: emergency	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: newspapers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: transactions	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: husband	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: complaints	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: agency	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: actually	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: groups	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: members	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: your	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: irving	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: taking	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: result	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: carriers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tapping	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tapped	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: filed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: talked	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: himself	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: aged	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: dialed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: become	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: rules	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: additional	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: numbers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: press	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: caller	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sponsor	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: able	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: list	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: switchboard	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: connect	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sizable	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: van	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: wide	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: field	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: center	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: leaders	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: advertising	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: pause	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: crash	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: fund	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: paul	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sherer	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: supplier	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: 37	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: record	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: trader	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: john	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: 500	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: minute	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: mt	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: pulaski	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: electric	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: 570000	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: mainly	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: westerncentral	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: agreements	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: acquire	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: eight	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: midwestern	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: wisconsin	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: indiana	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: ive	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tullett	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tokyo	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: forex	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: hungry	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: jammed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: step	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: check	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: bill	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: fee	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: fcc	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: feels	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: firm	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: tired	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: expensive	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: crossed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: outgoing	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: code	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: intended	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: middle	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: builtin	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: turn	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: expenditures	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: voices	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: lawyers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: mark	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: cip	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: interface	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: processor	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: multiplexing	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: takes	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: baud	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: prospects	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: jiangsus	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: happened	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: stanley	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: goldman	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sachs	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: salomon	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: brothers	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: oh	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: dialit	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: always	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: quit	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: hello	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: japan	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: hell	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: why	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: portion	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: sergeant	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: across	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: signal	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: ear	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: probably	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: china	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: orders	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: representatives	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: placed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: appliances	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: baby	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: links	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: convention	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: having	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: brings	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: reach	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: choose	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: warnke	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: visitel	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: atlantabased	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: renamed	 	Log Val: 0.6931471805599453		 Sense: PHONE 
Feature: one		Log Val: 0.6815462688814653		 Sense: PRODUCT 
Feature: was	 	Log Val: 0.67116827384117		 Sense: PHONE 
Feature: our		Log Val: 0.663527763378787		 Sense: PRODUCT 
Feature: about		Log Val: 0.6551595137082704		 Sense: PRODUCT 
Feature: up		Log Val: 0.6551595137082704		 Sense: PRODUCT 
Feature: only		Log Val: 0.6433250560612676		 Sense: PRODUCT 
Feature: on		Log Val: 0.6205103782950963		 Sense: PRODUCT 
Feature: them		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: available		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: inside		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: research		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: workers		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: using		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: they		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: among		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: dont		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: officer		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: air		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: hit		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: go		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: employees		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: say		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: world		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: before		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: add		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: smaller		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: officials		Log Val: 0.5945348918918358		 Sense: PRODUCT 
Feature: after	 	Log Val: 0.5596157879354227		 Sense: PHONE 
Feature: through	 	Log Val: 0.5596157879354227		 Sense: PHONE 
Feature: public	 	Log Val: 0.5596157879354227		 Sense: PHONE 
